@relation 'SMILEfeatures-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-V-R47,48,99,114,137,143,144,148,150,154,188,207,215,216,221,222,261,295,319,333,372,398,456,460,478,565,606,639,732,745,748,770,818,864,889,914,928,947,993,1103,1161,1228,1258,1263,1423,1473,1541,1551,1556,1598,1624,1773,1774,1812,1813,1929,1943,1971,2007,2118,2120,2289,2307,2327,2334,2348,2358,2373,2389,2397,2399,2475,2477,2488,2493,2516,2664,2756,2802,2830,3138,3146,3365,3408,3572,3771,3795,3867,3872,3899,4146,4467,4493,4742,4848,4952,5004,5054,5069,5088,5098,5298,5418,5583,5794,6150,6219,6381,6429,6483,6676,6681,6688,6695,6696,6752,6758,6762,6810,6849,6887,6901,6915,6917,6919,6931,6958,6990'

@attribute mfcc_sma[0]_linregerrA numeric
@attribute mfcc_sma[0]_linregerrQ numeric
@attribute mfcc_sma[1]_quartile2 numeric
@attribute mfcc_sma[1]_nzabsmean numeric
@attribute mfcc_sma[2]_quartile1 numeric
@attribute mfcc_sma[2]_percentile95.0 numeric
@attribute mfcc_sma[2]_percentile98.0 numeric
@attribute mfcc_sma[2]_peakMean numeric
@attribute mfcc_sma[2]_amean numeric
@attribute mfcc_sma[2]_nzqmean numeric
@attribute mfcc_sma[3]_peakMeanMeanDist numeric
@attribute mfcc_sma[4]_qregc3 numeric
@attribute mfcc_sma[4]_quartile1 numeric
@attribute mfcc_sma[4]_quartile2 numeric
@attribute mfcc_sma[4]_percentile95.0 numeric
@attribute mfcc_sma[4]_percentile98.0 numeric
@attribute mfcc_sma[5]_percentile98.0 numeric
@attribute mfcc_sma[6]_quartile3 numeric
@attribute mfcc_sma[7]_linregc2 numeric
@attribute mfcc_sma[7]_quartile2 numeric
@attribute mfcc_sma[8]_quartile2 numeric
@attribute mfcc_sma[9]_linregerrA numeric
@attribute mfcc_sma[10]_percentile98.0 numeric
@attribute mfcc_sma[10]_peakMean numeric
@attribute mfcc_sma[11]_qregc1 numeric
@attribute pcm_Mag_melspec_sma[0]_kurtosis numeric
@attribute pcm_Mag_melspec_sma[1]_quartile2 numeric
@attribute pcm_Mag_melspec_sma[2]_centroid numeric
@attribute pcm_Mag_melspec_sma[4]_meanPeakDist numeric
@attribute pcm_Mag_melspec_sma[5]_maxameandist numeric
@attribute pcm_Mag_melspec_sma[5]_linregc2 numeric
@attribute pcm_Mag_melspec_sma[5]_numPeaks numeric
@attribute pcm_Mag_melspec_sma[6]_nzgmean numeric
@attribute pcm_Mag_melspec_sma[8]_linregc1 numeric
@attribute pcm_Mag_melspec_sma[8]_peakMean numeric
@attribute pcm_Mag_melspec_sma[9]_stddev numeric
@attribute pcm_Mag_melspec_sma[9]_peakMean numeric
@attribute pcm_Mag_melspec_sma[10]_qregc2 numeric
@attribute pcm_Mag_melspec_sma[11]_skewness numeric
@attribute pcm_Mag_melspec_sma[14]_qregc2 numeric
@attribute pcm_Mag_melspec_sma[15]_meanPeakDist numeric
@attribute pcm_Mag_melspec_sma[17]_kurtosis numeric
@attribute pcm_Mag_melspec_sma[18]_qregc1 numeric
@attribute pcm_Mag_melspec_sma[18]_centroid numeric
@attribute pcm_Mag_melspec_sma[22]_kurtosis numeric
@attribute pcm_Mag_melspec_sma[23]_meanPeakDist numeric
@attribute pcm_Mag_melspec_sma[25]_quartile1 numeric
@attribute pcm_Mag_melspec_sma[25]_meanPeakDist numeric
@attribute pcm_Mag_melspec_sma[25]_qmean numeric
@attribute pcm_zcr_sma_nzgmean numeric
@attribute voiceProb_sma_iqr1-3 numeric
@attribute pcm_Mag_fband0-650_sma_skewness numeric
@attribute pcm_Mag_fband0-650_sma_kurtosis numeric
@attribute pcm_Mag_fband250-650_sma_skewness numeric
@attribute pcm_Mag_fband250-650_sma_kurtosis numeric
@attribute pcm_Mag_spectralRollOff25.0_sma_skewness numeric
@attribute pcm_Mag_spectralRollOff25.0_sma_peakMeanMeanDist numeric
@attribute pcm_Mag_spectralRollOff50.0_sma_quartile2 numeric
@attribute pcm_Mag_spectralRollOff75.0_sma_skewness numeric
@attribute pcm_Mag_spectralCentroid_sma_qregc3 numeric
@attribute pcm_Mag_spectralCentroid_sma_qregerrQ numeric
@attribute mfcc_sma_de[0]_percentile98.0 numeric
@attribute mfcc_sma_de[1]_linregc1 numeric
@attribute mfcc_sma_de[1]_percentile95.0 numeric
@attribute mfcc_sma_de[1]_amean numeric
@attribute mfcc_sma_de[2]_linregerrA numeric
@attribute mfcc_sma_de[2]_skewness numeric
@attribute mfcc_sma_de[2]_amean numeric
@attribute mfcc_sma_de[3]_qregc1 numeric
@attribute mfcc_sma_de[3]_skewness numeric
@attribute mfcc_sma_de[3]_quartile1 numeric
@attribute mfcc_sma_de[5]_skewness numeric
@attribute mfcc_sma_de[5]_quartile1 numeric
@attribute mfcc_sma_de[5]_peakMean numeric
@attribute mfcc_sma_de[5]_nzabsmean numeric
@attribute mfcc_sma_de[6]_quartile1 numeric
@attribute mfcc_sma_de[10]_qregc3 numeric
@attribute mfcc_sma_de[12]_percentile95.0 numeric
@attribute pcm_Mag_melspec_sma_de[0]_amean numeric
@attribute pcm_Mag_melspec_sma_de[1]_quartile3 numeric
@attribute pcm_Mag_melspec_sma_de[9]_skewness numeric
@attribute pcm_Mag_melspec_sma_de[9]_percentile95.0 numeric
@attribute pcm_Mag_melspec_sma_de[15]_qregc2 numeric
@attribute pcm_Mag_melspec_sma_de[16]_centroid numeric
@attribute pcm_Mag_melspec_sma_de[20]_iqr1-2 numeric
@attribute pcm_Mag_melspec_sma_de[25]_percentile98.0 numeric
@attribute pcm_zcr_sma_de_qregc3 numeric
@attribute F0_sma_de_linregc1 numeric
@attribute F0_sma_de_qregc2 numeric
@attribute F0_sma_de_nzgmean numeric
@attribute pcm_Mag_spectralRollOff25.0_sma_de_qregc3 numeric
@attribute pcm_LOGenergy_sma_de_de_quartile2 numeric
@attribute mfcc_sma_de_de[0]_linregerrA numeric
@attribute mfcc_sma_de_de[6]_iqr1-2 numeric
@attribute mfcc_sma_de_de[9]_qregc3 numeric
@attribute mfcc_sma_de_de[11]_nzgmean numeric
@attribute pcm_Mag_melspec_sma_de_de[0]_qregc3 numeric
@attribute pcm_Mag_melspec_sma_de_de[1]_iqr1-2 numeric
@attribute pcm_Mag_melspec_sma_de_de[1]_nzgmean numeric
@attribute pcm_Mag_melspec_sma_de_de[2]_skewness numeric
@attribute pcm_Mag_melspec_sma_de_de[2]_zcr numeric
@attribute pcm_Mag_melspec_sma_de_de[7]_amean numeric
@attribute pcm_Mag_melspec_sma_de_de[10]_nzabsmean numeric
@attribute pcm_Mag_melspec_sma_de_de[15]_linregc1 numeric
@attribute pcm_Mag_melspec_sma_de_de[20]_quartile3 numeric
@attribute F0env_sma_de_de_percentile98.0 numeric
@attribute pcm_Mag_fband0-650_sma_de_de_skewness numeric
@attribute pcm_Mag_spectralRollOff25.0_sma_de_de_iqr2-3 numeric
@attribute pcm_Mag_spectralRollOff50.0_sma_de_de_amean numeric
@attribute pcm_Mag_spectralRollOff90.0_sma_de_de_linregerrQ numeric
@attribute f0SDev numeric
@attribute f0Varx numeric
@attribute f0Ampskewx numeric
@attribute LHmeanx numeric
@attribute LHRate numeric
@attribute LHdeltakurtx numeric
@attribute LH2deltameanx numeric
@attribute LH2deltakurtx numeric
@attribute StepU2qmeanx numeric
@attribute StepAdeltarmsx numeric
@attribute f0AmpDelta2Rangex numeric
@attribute LHDelta2skewx numeric
@attribute LH3Delta2Maxx numeric
@attribute LH3Delta2Rangex numeric
@attribute LH3Delta2rmsx numeric
@attribute StepUDelta2skewx numeric
@attribute StepU2Delta2meanx numeric
@attribute emotion {A,N,H,S,B,D,F}

@data
6.910462,69.26353,-8.964392,10.16288,8.041716,24.99551,26.9561,20.87813,13.68806,245.7787,5.516976,-1.914475,-7.656265,-1.079912,15.0672,17.35477,1.421485,6.172577,-29.50787,-23.75895,4.322239,5.089155,18.00103,8.051263,0.000405,4.86676,15082.09,0.512827,19,598628.7,32725.64,6,13052.4,52.27039,129553.2,73942.81,160568.3,756.64,3.633854,454.0633,36,14.45265,3.683871,0.515523,12.01536,29.1,862.217,37,29291480,0.10611,0.261653,3.719992,19.24628,3.782987,19.67466,1.078215,1093.933,1031.25,0.467232,3387.926,301030400,3.088438,0.000182,2.758136,-0.01224,1.215645,-1.18433,-0.039335,0.000013,0.016248,-0.888527,-0.437589,-1.199391,2.160945,1.655932,-1.331697,0.192686,3.271108,-0.559346,1207.364,1.304392,23497.94,54.13624,2.81208,18334.38,2590.273,-0.004885,-0.008803,-0.030794,16.37048,-53.07335,-0.003199,0.469946,0.764084,0.011851,0.418537,2.779533,492.7861,363.0027,-0.718489,0.203175,-3.622101,4983.292,0.975048,8652.004,3.893974,-2.278755,33.43749,-0.885582,15358.84,44.46,1976.64,3.92,96.56,8.32,4.91,-35138.13,6.24,0.08,2.31,401.56,2.18,72169.45,129591.99,183.27,3.46,-17.21,A
8.415247,101.0756,-8.068028,9.755834,5.100948,29.53431,31.7207,20.14082,11.23076,226.2862,6.284506,10.16346,-2.137165,4.41537,17.5021,20.59116,4.415176,8.890231,-19.53833,-21.15899,7.881306,5.908605,15.88265,8.798088,-0.000033,5.277112,6609.666,0.460047,30.36364,440117.7,44505.07,16,5849.28,1.217467,349171.7,112970.3,384688.1,121.3597,3.834979,301.8793,40.375,14.79503,-0.820898,0.484269,4.379499,34.22222,662.0281,91,2011850000,0.130789,0.191281,4.156159,25.6133,4.284481,26.77904,0.861874,1347.199,1208.333,0.562046,3381.788,1259614000,3.709641,0.00017,2.742371,0.005531,1.3061,-0.476907,-0.006504,-0.000002,-0.265026,-1.091899,-0.129079,-1.213828,2.068929,1.58432,-1.244239,0.010903,4.094356,-3.528996,739.1581,1.686121,37549.57,1.021101,80.93875,23957.21,2330.41,0.002244,-0.00095,-0.000533,18.9036,16.95951,-0.003456,0.546541,0.52786,-0.00056,0.388359,2.072364,331.1132,290.5702,-1.535354,0.190071,-5.442649,6876.546,0.063245,12308.91,2.924318,-2.270932,44.6875,-0.005023,18007.33,52.23,2728.47,1.55,95.3,5.85,6.22,-8831.6,4.34,0.14,3.98,221.65,2.07,180840.93,551008.72,428.93,2.82,-22.06,A
5.832466,57.16582,-15.55578,16.2436,7.144365,31.21551,34.05621,26.4253,15.80824,355.3539,7.130153,16.31219,3.944624,11.49837,24.8763,29.25397,10.61985,10.10967,-13.97607,-9.73516,7.647005,6.61953,19.94503,11.52833,-0.000085,8.633011,611.2014,0.354568,37.41667,99624.4,7233.767,6,2656.689,-44.98587,185681.4,76897.67,187407.2,438.2452,3.1234,500.8127,51.54546,6.015918,-0.574638,0.354826,10.3499,67.42857,511.5168,53.375,30329470,0.215984,0.331979,6.820765,53.92245,6.830032,54.02673,-0.212103,776.2181,2416.667,-0.634384,4139.492,332080700,3.028706,0.000626,2.995722,0.012034,1.426756,-0.613285,-0.033983,-0.000002,-0.395373,-1.168507,-0.028454,-1.546614,2.399759,1.809166,-1.394409,-0.044011,3.594993,-4.093992,63.93231,-0.059315,25944.1,-10.77138,8.754341,19354.33,1603.144,0.002302,-0.004351,0.008662,19.02245,4.522881,-0.024311,0.418628,0.540553,0.028074,0.377642,6.784521,34.78345,27.86767,-0.344535,0.192496,-0.085943,2917.017,0.006629,6844.08,2.069993,-2.973005,40.72916,-0.069161,7774.772,70.51,4971.11,1.55,1.44,1.19,-2.49,10635.56,-2.72,1.48,2.82,65.22,0.81,7803.61,37047.27,98.89,1.43,-15.16,A
5.011776,36.936,-23.2489,22.62756,5.386618,25.19568,28.57881,22.6885,12.5607,249.7782,6.627954,9.451121,0,6.353027,20.66422,24.95752,7.085146,10.41509,-11.69912,-5.996625,5.811735,5.884104,21.85245,12.67968,0.000024,5.534706,799.6837,0.429558,65,96654.98,11844.26,8,4752.76,-29.49585,163142.9,50090.35,125283.1,353.4792,2.652041,726.4061,34.2,4.464134,-5.867883,0.576415,6.708415,54,516.1703,31.47059,24221570,0.276763,0.367101,5.323504,34.64818,5.324455,34.66289,-0.568541,846.3345,2125,-1.045138,2051.725,440572500,2.250913,0.000227,2.675557,0.008324,1.180138,0.108167,0.006408,0,-1.169406,-0.716164,-0.207256,-1.205993,2.325751,1.728378,-1.062473,0.021381,3.893344,1.77785,71.202,-0.15286,18166.58,0.566362,-1374.991,20479.34,1571.031,0.003588,-0.004039,-0.003957,22.06241,-11.69685,-0.004999,0.308193,0.468486,-0.000899,0.326941,0.546844,32.66512,29.39316,-2.347876,0.248288,-0.435977,3732.404,-0.007681,9814.355,3.05594,-2.284923,24.84375,-0.92002,5641.39,83.46,6965.1,1.94,7.37,0.49,-1.42,3552.75,-2.02,1.32,2.1,77.86,1.08,125313.06,249734.64,417.3,1.45,-42.15,A
5.882239,52.88395,-18.92656,18.64478,3.188611,30.37974,34.11787,21.68195,11.91515,288.2356,7.725225,13.88584,3.234366,12.31325,27.18807,29.94649,4.952631,12.74793,-5.840717,-4.794416,8.425334,6.844123,23.91784,13.91773,-0.000038,5.966673,517.6025,0.5305,50.45454,95337.33,11200.13,12,2172.272,3.58242,96008.84,58669.61,180148,-172.3291,3.248273,-310.089,40.2,8.770808,-1.927428,0.474267,5.880319,23.71428,463.7019,31.38889,16623570,0.237486,0.327557,6.871348,59.89824,6.871104,59.89874,0.117896,1262.783,2166.667,-0.041556,3397.506,753558800,3.442995,0.000467,3.259897,0.034677,1.49484,-0.217886,-0.027224,-0.000001,-0.790466,-1.080309,-0.348459,-1.167579,2.445593,1.747188,-1.324568,0.060179,4.023609,-1.674368,51.87416,0.927017,25499.75,-10.2349,76.09029,18229.71,1967.064,0.003081,-0.00364,-0.000911,19.98111,13.78294,-0.024839,0.462282,0.528714,-0.043997,0.366926,3.041144,26.5722,23.66795,-0.574141,0.21,0.072678,3344.007,-0.007855,7222.139,4.77119,-4.105194,36.45833,-1.265625,15459.75,85.28,7272.79,0.91,10.89,1.08,-2.5,8585.61,-2.63,0.49,1.84,141.43,0.75,63586.11,120437.99,242.61,1.09,-9.16,A
6.97913,67.45718,-14.53359,15.86979,-1.988484,24.18359,25.76432,18.42247,5.229155,193.05,8.264721,5.894059,0,9.400297,27.51289,29.97017,3.805012,6.812778,2.125268,-6.982274,3.212705,6.951074,17.96,8.857457,0.000374,5.739264,575.2982,0.605566,40.6,27299.25,10273.93,7,6623.245,-54.02576,33533.28,43673.13,120905.3,954.1188,1.968925,-1491.077,43.6,3.717405,37.63968,0.617649,7.351091,33,426.7601,56.75,12902050,0.258656,0.454491,1.801048,5.737752,1.802074,5.739192,0.62929,1352.685,1348.958,0.206468,3778.986,283501400,2.740301,0.002132,2.760051,-0.051333,1.249766,1.017992,0.05245,-0.000044,0.05455,-1.197876,0.008535,-1.229339,2.798467,1.871044,-1.296417,-0.210058,4.911924,-5.345201,47.0266,0.192939,16832.65,24.52967,0.534607,9555.547,1663.713,0.008885,0.009281,-0.059035,13.64426,6.362737,-0.022061,0.451989,0.516157,-0.024241,0.328271,9.435152,18.36183,22.92034,-0.519792,0.252033,-3.095808,3944.799,0.560367,3885.998,4.557094,-1.238365,32.63021,-2.551237,12109.18,87.76,7701.74,2.5,9.37,2.35,1.15,-1459.49,1.3,0.43,1.64,101.06,1.61,15672.15,29822.57,45.71,2.23,-16.75,A
5.862597,52.7771,-16.90907,17.21177,7.224845,28.01316,31.45184,24.80195,13.06089,275.8372,8.830009,10.82631,0,7.034367,23.74525,27.06093,7.165605,12.93907,-11.25704,-8.546199,7.683402,6.978704,26.67034,13.81522,-0.000033,4.945118,563.1418,0.483389,49.75,196227.7,12922.87,5,2984.948,30.58383,136263.5,50568.45,124258,-314.819,2.865669,-321.0855,40.6,10.79456,0.700099,0.469452,14.14575,34.5625,441.1868,40.2,14912410,0.211665,0.332873,7.268348,60.2184,7.266442,60.19224,0.015226,1000.953,2125,-0.216995,3632.878,612058900,2.765438,0.000534,3.161529,-0.016953,1.353863,0.630605,-0.014156,-0.000001,-0.487685,-1.331254,-0.271306,-1.329947,2.225304,1.718444,-1.325723,-0.084982,3.830035,-4.603176,57.41439,-0.048729,18669.13,-6.064477,-48.07655,15046.59,1726.806,0.002993,-0.00475,0.002395,22.58388,16.10481,-0.012933,0.466274,0.585181,0.029386,0.448029,4.086022,29.40034,25.22527,-1.219894,0.229584,-0.807193,2854.123,-0.010927,7976.2,4.158407,-3.265112,40.625,-1.287719,10696.21,64.64,4178.43,2.34,15.54,1.35,-1.19,1149.56,-1.64,0.49,1.62,57.88,1.02,32780.99,50898.63,90.81,1.63,-26.34,A
7.230395,78.69673,-6.598545,10.77384,1.127573,29.45036,32.95675,25.11052,11.8957,316.3537,7.16372,9.801714,0,7.349687,23.30328,26.84839,6.82172,11.31516,-13.5298,-10.70991,6.483418,8.461795,18.20366,10.43835,-0.000023,4.040396,390.725,0.496503,49.33333,46971.3,2992.432,11,1588.535,-3.817243,32287.94,14440.76,45845.45,-15.26188,3.682363,79.69433,39.38889,10.73131,-0.289792,0.429775,10.75163,43.0625,234.84,36.42105,1944158,0.194052,0.33726,3.762239,20.19421,3.77817,20.26163,0.49772,1498.263,2052.083,0.166917,3440.057,1372076000,4.054062,0.000151,2.9729,0.009527,1.587238,-0.13926,0.011458,-0.000001,-0.611957,-1.104723,-0.086178,-1.366461,2.210367,1.772346,-1.252093,-0.03316,3.274297,-0.270176,35.94122,0.449126,3547.299,-1.82477,4.230047,6379.375,791.2512,-0.00457,-0.002317,-0.01133,18.30563,-23.74816,0,0.471024,0.491806,-0.036627,0.460687,-0.567481,14.1251,23.31879,-0.844971,0.264865,0.1437,1057.627,-0.009521,2814.742,2.257233,-2.109471,46.71874,0.153012,12910.61,59.64,3556.78,0.93,32.68,1.48,0,-183.95,0.23,0.32,0.84,140.33,1.26,40626.01,50470.25,85.14,1.62,-9.28,A
6.269753,63.90522,-6.941368,11.64014,6.823328,30.47358,37.23141,25.27451,14.29934,366.3153,4.976543,5.46308,-6.37315,0,15.39676,17.84247,4.649122,11.1911,-14.5515,-12.47033,0,4.925056,14.77326,6.268549,-0.000025,6.93033,1957.943,0.392996,33.3125,117930.9,18353.78,11,2840.096,-29.72257,61836.06,22681.69,66454.06,-57.32072,4.625268,17.00353,82,14.57311,-0.208902,0.418562,34.04268,57.375,169.9636,36.4,1610061,0.15121,0.19696,3.460973,15.40541,3.512907,15.68701,1.174861,1585.556,958.3333,0.779554,2848.893,1094919000,3.861099,-0.000338,2.985734,-0.004859,1.475904,0.30585,-0.002568,-0.000003,-0.186192,-1.020734,-0.099407,-1.005112,2.626628,1.821227,-1.180939,0.204631,3.839859,3.372832,198.3277,0.471177,8650.638,-7.242897,1.508789,2190.965,653.233,-0.002288,-0.00146,-0.003039,24.38011,2.403554,0,0.434411,0.50785,-0.003263,0.398706,-3.979846,88.80105,118.8781,-1.074326,0.286239,-0.621036,1755.362,0.133149,1760.425,2.986413,-1.926589,46.5625,0.292432,17629.73,50.58,2558.47,2.22,43.57,2.68,7.8,-1484.2,10.42,0.15,0.88,162.9,2.21,25771.74,58840.64,87.97,2.46,-11.22,A
4.676994,34.42045,-16.12831,16.8792,3.235889,26.03263,28.45975,17.94186,10.06494,186.0204,5.178609,4.511127,-2.358624,4.541543,19.8636,22.2204,3.268632,5.176014,-9.583035,-9.555287,2.825921,7.064239,20.13351,8.4205,-0.000003,3.644772,1119.731,0.302767,42.47059,79674.55,13401.73,15,7059.963,28.45864,122688,60933.63,186433.7,52.37745,2.463169,94.45351,32.36,6.888797,0.007246,0.55082,10.23793,33,474.6989,38.9,5773791,0.174322,0.387423,2.907391,12.80723,2.927051,13.33224,0.711345,911.3861,1510.417,0.475797,2671.78,843247100,2.644175,0.000061,2.569431,-0.02687,1.254585,0.055158,0.013692,-0.000001,-0.589428,-0.975107,-0.220939,-1.193189,2.192892,1.616831,-1.269347,-0.021174,3.465573,0.56984,116.7353,0.171089,23253.78,-3.020799,-1.536405,14917.17,1023.552,-0.008901,-0.002065,0.004632,16.13289,13.88985,-0.00759,0.409295,0.480423,0.013436,0.35311,-4.087607,51.72485,49.73814,-0.900594,0.206561,-7.037498,3836.187,0.097394,6694.433,2.445062,-2.285793,46.66666,-0.512606,13677.08,77.83,6058.13,1.4,16.46,0.95,9.37,-605.02,20.28,0.3,1.44,120.9,2.34,21261.5,120340.54,151.57,2.59,-15.06,A
5.008158,36.13441,-17.68667,16.56975,2.109522,26.18929,29.10803,19.13629,9.078613,177.6763,9.375017,-4.630178,-2.568213,7.603262,24.29936,27.06376,6.457324,6.308222,-17.16898,-11.13103,4.992732,6.667275,18.50715,7.790628,0.000036,5.240819,1197.471,0.481204,23.5,92089.2,11513.85,22,7621.45,-14.55907,130589.5,61285.54,176838,-114.5329,4.736655,-738.144,33.42857,6.892314,0.518275,0.534267,34.50772,79.42857,558.592,69.22222,6095883,0.161037,0.267787,2.843498,12.05689,2.855735,12.16064,0.957467,823.2666,1531.25,0.410543,2490.481,353975700,2.674654,-0.000233,2.742501,-0.038633,1.48917,-0.240258,0.010536,0,-0.476097,-1.216042,-0.542648,-1.294261,2.294182,1.796883,-1.2765,-0.236159,3.153099,-0.304257,118.0428,0.201737,16198.63,-10.4964,0.47422,11975.88,1023.886,0.00028,-0.002565,-0.001305,16.75891,0.54444,-0.015713,0.370622,0.585271,0.028988,0.371962,-1.869002,55.3952,45.23163,-0.950331,0.19888,-3.737348,3066.463,0.009984,5799.593,2.770686,-1.929353,37.36979,-0.038807,11384.37,67.08,4500.27,2.28,34.65,1.66,11.64,300.14,26.04,0.39,1.5,174.46,2.65,32639.86,113453.51,119.18,2.92,-20.94,A
5.038137,35.52861,-17.85497,18.65972,0,26.57668,30.37212,21.69921,8.060607,189.3752,5.354821,-0.982981,-5.927197,0,16.33984,26.51749,6.699882,3.61384,-10.60031,-8.659152,1.11738,6.784888,21.63624,10.8228,-0.000091,5.280105,1130.785,0.480115,34.25,99354.5,17475.58,14,8656.063,-55.88199,118905.5,50356.62,121824.6,-282.5359,2.749132,-598.8257,36.69231,15.71815,0.530555,0.544447,7.778482,44.125,385.4759,35.41667,5376019,0.207181,0.288856,2.232713,7.640609,2.264359,7.809618,0.573066,878.6829,1291.667,-0.006841,2931.215,444578600,2.478487,0.000113,2.486088,-0.028623,1.578164,-0.111635,-0.026363,-0.000001,-0.593674,-0.951108,-0.027603,-1.173466,2.267606,1.678762,-1.401284,-0.285195,3.161393,0.548426,98.35964,0.28253,19749.56,-13.18819,32.03508,10958.24,876.423,-0.001535,-0.005044,0.003962,22.25231,-16.63827,-0.014145,0.375116,0.642996,0.017483,0.336374,-2.605271,47.12391,50.94892,-0.288393,0.306043,-4.345402,3917.018,-0.07828,4906.544,4.079242,-1.108836,32.29166,-0.372604,7273.436,104.03,10822,1.32,22.34,1.45,11.96,206.51,34.99,0.55,1.64,88.26,2.49,66361.6,135496.26,150.48,2.48,-23.55,A
6.641288,65.29163,-11.16711,13.72924,3.300191,28.9943,32.82566,22.2667,11.98577,276.1705,7.300649,5.900383,-1.231221,3.181208,19.72346,23.75196,4.23487,8.364788,-9.287381,-10.0347,1.317533,7.890675,18.73126,9.448875,0,4.63866,912.0848,0.476192,43.69565,68917.27,8454.702,27,3056.068,7.36114,103405.3,42550.77,137577.5,0.696128,5.004164,227.6702,36.80645,7.170435,-0.045107,0.457294,19.0613,52.04762,309.1811,30.51351,4579030,0.178712,0.342823,3.404397,18.02582,3.425214,18.13679,0.733112,1307.181,1666.667,0.300941,2064.521,1631243000,3.246494,0.00011,2.914862,0.005484,1.301307,0.039151,0.022883,0,-0.412948,-0.97788,-0.340915,-1.09376,2.217058,1.587849,-1.159161,-0.045336,3.611595,1.151423,90.63881,1.511965,10688.59,-1.088719,-10.88257,9454.896,1071.996,0.001993,-0.000417,0.005665,18.81124,4.504777,-0.001604,0.462406,0.486011,0.002314,0.369592,-0.267707,37.33213,41.74236,-1.1663,0.241468,-0.399235,1767.982,-0.000683,5329.28,2.618684,-2.657347,53.25521,-0.481104,16276.51,76.32,5824.34,1.42,22.35,1.55,8.9,-482.61,6.61,0.27,1.11,102.31,2.54,38062.88,113729.08,128.15,2.16,-13.64,A
5.375606,44.32831,-13.97348,15.26475,2.91066,23.66089,25.53885,18.47049,9.378478,165.3442,4.230258,4.271169,0,3.442023,20.72136,23.75039,8.1565,0.912368,-8.59916,-12.10061,0,7.008823,15.09575,6.834534,0.000019,6.028586,861.373,0.474709,25.47059,143973.9,6121.089,6,6673.357,-93.01324,140853,59477.46,154122.6,-266.6136,2.705094,-361.2852,36,6.36365,3.483975,0.445031,6.886909,37.81818,763.1469,34.46154,10820670,0.235031,0.343717,3.803247,20.78365,3.800752,20.76192,0.615898,1345.518,1614.583,0.17388,2372.219,770281300,2.41379,0.000789,3.517604,0.001824,1.041618,-0.591957,-0.016523,0,-0.294148,-0.847682,-0.18717,-1.041269,2.100841,1.568146,-1.067732,0.015845,4.186965,-2.473686,75.24249,0.52969,16848.83,-3.127629,-13.49955,23671.39,1465.958,0.007522,-0.005266,-0.00689,29.62274,26.75659,-0.01276,0.395095,0.477853,-0.006342,0.448208,-1.543239,30.81964,31.08696,-1.252974,0.230159,-1.194348,3359.542,0.074928,9896.369,2.464784,-2.153224,60.57291,0.106233,13500.62,56.78,3223.65,1.25,10.52,1.23,20.25,-1196.73,5.66,0.5,1.35,156.33,3.34,54341.76,198115.87,207.34,3.2,-26.59,A
6.207136,60.8305,-15.79664,16.30355,3.427763,18.36621,19.72591,15.20245,8.191463,117.8722,4.72614,7.566001,0,5.489483,17.51017,19.24241,0.652544,7.560644,-17.62456,-11.3914,2.371229,6.963463,20.70642,12.4533,0.000003,11.49558,727.6028,0.393946,38.5,205221.1,2533.595,6,4191.633,21.58537,77471.55,48354.58,118381.2,-205.0309,2.884873,-223.7006,54.4,21.14918,-0.224858,0.511825,6.127975,47.91667,498.1765,46.41667,5835387,0.233642,0.280847,7.646523,80.61248,7.647311,80.60959,0.722628,989.0968,1770.833,0.456429,2823.803,940636900,2.445279,0.000078,2.231493,-0.022082,0.894097,0.541923,0.00815,-0.000002,-0.289305,-0.824237,-0.516537,-0.862549,2.210951,1.432657,-1.010947,0.089963,2.71456,0.877536,71.54645,0.857577,14974.38,-5.890004,-0.109879,8977.263,859.2744,0.001958,-0.002906,-0.018723,29.63959,26.36975,0,0.287671,0.438708,-0.005248,0.326848,-0.844282,23.45853,29.16452,-2.586204,0.252991,-2.394424,1960.841,-0.065732,3437.812,2.566179,-5.71445,28.75,-0.264245,7554.718,91.11,8301.1,1.4,21.71,1.05,10.26,556.78,2.4,0.41,1.07,104.83,2.91,56018.71,137054.67,163.55,2.42,-21.18,A
