@relation 'SMILEfeatures-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-V-R8,21,26,27,31,36,44,53,54,56,59,63,68,91,102,119,120,122,124,125,128,141,216,224,254,300,334,335,337,339,341,342,347,358,367,376,377,381,396,414,415,420,433,434,441,451,455,465,466,469,474,489,490,492,494,498,519,536,540,560,561,562,567,579,598,600,606,614,617,624,625,640,646,654,663,675,679,681,693,694,695,738,744,751,752,755,760,764,767,779,786,788,789,793,795,797,807,815,836,837,852,858,862,865,873,906,919,921,926,931,935,941,942,948,950,959,961,964,975,995,997,1000,1004,1006,1015,1016,1047,1051,1052,1060,1098,1107,1109,1113,1117,1137,1138,1139,1170,1188,1198,1200,1204,1208,1210,1230,1238,1239,1248,1250,1251,1260,1280,1309'

@attribute pcm_intensity_sma_linregc2 numeric
@attribute pcm_loudness_sma_min numeric
@attribute pcm_loudness_sma_linregc1 numeric
@attribute pcm_loudness_sma_linregc2 numeric
@attribute pcm_loudness_sma_skewness numeric
@attribute pcm_loudness_sma_iqr1-2 numeric
@attribute mfcc_sma[1]_amean numeric
@attribute mfcc_sma[1]_quartile2 numeric
@attribute mfcc_sma[1]_quartile3 numeric
@attribute mfcc_sma[1]_iqr2-3 numeric
@attribute mfcc_sma[2]_min numeric
@attribute mfcc_sma[2]_amean numeric
@attribute mfcc_sma[2]_stddev numeric
@attribute mfcc_sma[3]_quartile2 numeric
@attribute mfcc_sma[4]_linregc1 numeric
@attribute mfcc_sma[5]_minPos numeric
@attribute mfcc_sma[5]_amean numeric
@attribute mfcc_sma[5]_linregc2 numeric
@attribute mfcc_sma[5]_linregerrQ numeric
@attribute mfcc_sma[5]_stddev numeric
@attribute mfcc_sma[5]_quartile1 numeric
@attribute mfcc_sma[6]_linregc2 numeric
@attribute mfcc_sma[10]_linregc1 numeric
@attribute mfcc_sma[10]_quartile2 numeric
@attribute mfcc_sma[12]_linregc1 numeric
@attribute lspFreq_sma[1]_quartile2 numeric
@attribute lspFreq_sma[3]_stddev numeric
@attribute lspFreq_sma[3]_skewness numeric
@attribute lspFreq_sma[3]_quartile1 numeric
@attribute lspFreq_sma[3]_quartile3 numeric
@attribute lspFreq_sma[3]_iqr2-3 numeric
@attribute lspFreq_sma[3]_iqr1-3 numeric
@attribute lspFreq_sma[4]_minPos numeric
@attribute lspFreq_sma[4]_quartile3 numeric
@attribute lspFreq_sma[5]_amean numeric
@attribute lspFreq_sma[5]_quartile2 numeric
@attribute lspFreq_sma[5]_quartile3 numeric
@attribute lspFreq_sma[6]_max numeric
@attribute lspFreq_sma[6]_quartile3 numeric
@attribute lspFreq_sma[7]_quartile2 numeric
@attribute lspFreq_sma[7]_quartile3 numeric
@attribute pcm_zcr_sma_min numeric
@attribute pcm_zcr_sma_quartile2 numeric
@attribute pcm_zcr_sma_quartile3 numeric
@attribute voiceProb_sma_maxPos numeric
@attribute voiceProb_sma_quartile1 numeric
@attribute voiceProb_sma_iqr2-3 numeric
@attribute F0_sma_linregerrA numeric
@attribute F0_sma_linregerrQ numeric
@attribute F0_sma_kurtosis numeric
@attribute F0_sma_iqr2-3 numeric
@attribute F0env_sma_quartile1 numeric
@attribute F0env_sma_quartile2 numeric
@attribute F0env_sma_iqr1-2 numeric
@attribute F0env_sma_iqr1-3 numeric
@attribute pcm_intensity_sma_de_maxPos numeric
@attribute pcm_loudness_sma_de_amean numeric
@attribute mfcc_sma_de[1]_maxPos numeric
@attribute mfcc_sma_de[1]_linregc2 numeric
@attribute mfcc_sma_de[2]_linregerrA numeric
@attribute mfcc_sma_de[2]_linregerrQ numeric
@attribute mfcc_sma_de[2]_stddev numeric
@attribute mfcc_sma_de[2]_quartile3 numeric
@attribute mfcc_sma_de[3]_linregerrA numeric
@attribute mfcc_sma_de[4]_linregerrA numeric
@attribute mfcc_sma_de[4]_stddev numeric
@attribute mfcc_sma_de[4]_iqr1-2 numeric
@attribute mfcc_sma_de[5]_amean numeric
@attribute mfcc_sma_de[5]_linregerrA numeric
@attribute mfcc_sma_de[5]_quartile3 numeric
@attribute mfcc_sma_de[5]_iqr1-2 numeric
@attribute mfcc_sma_de[6]_kurtosis numeric
@attribute mfcc_sma_de[6]_iqr1-3 numeric
@attribute mfcc_sma_de[7]_linregc2 numeric
@attribute mfcc_sma_de[7]_iqr1-2 numeric
@attribute mfcc_sma_de[8]_linregerrQ numeric
@attribute mfcc_sma_de[8]_quartile1 numeric
@attribute mfcc_sma_de[8]_quartile3 numeric
@attribute mfcc_sma_de[9]_linregerrA numeric
@attribute mfcc_sma_de[9]_linregerrQ numeric
@attribute mfcc_sma_de[9]_stddev numeric
@attribute mfcc_sma_de[11]_quartile3 numeric
@attribute mfcc_sma_de[12]_range numeric
@attribute mfcc_sma_de[12]_linregerrQ numeric
@attribute mfcc_sma_de[12]_stddev numeric
@attribute mfcc_sma_de[12]_quartile1 numeric
@attribute mfcc_sma_de[12]_iqr1-3 numeric
@attribute lspFreq_sma_de[0]_maxPos numeric
@attribute lspFreq_sma_de[0]_linregc1 numeric
@attribute lspFreq_sma_de[0]_iqr1-3 numeric
@attribute lspFreq_sma_de[1]_linregc1 numeric
@attribute lspFreq_sma_de[1]_linregerrA numeric
@attribute lspFreq_sma_de[1]_linregerrQ numeric
@attribute lspFreq_sma_de[1]_quartile1 numeric
@attribute lspFreq_sma_de[1]_quartile3 numeric
@attribute lspFreq_sma_de[1]_iqr2-3 numeric
@attribute lspFreq_sma_de[2]_linregerrA numeric
@attribute lspFreq_sma_de[2]_iqr1-2 numeric
@attribute lspFreq_sma_de[3]_iqr1-3 numeric
@attribute lspFreq_sma_de[4]_max numeric
@attribute lspFreq_sma_de[4]_quartile3 numeric
@attribute lspFreq_sma_de[5]_range numeric
@attribute lspFreq_sma_de[5]_linregc1 numeric
@attribute lspFreq_sma_de[5]_linregerrQ numeric
@attribute lspFreq_sma_de[5]_iqr2-3 numeric
@attribute lspFreq_sma_de[7]_kurtosis numeric
@attribute pcm_zcr_sma_de_linregc1 numeric
@attribute pcm_zcr_sma_de_linregerrA numeric
@attribute pcm_zcr_sma_de_quartile1 numeric
@attribute pcm_zcr_sma_de_iqr1-3 numeric
@attribute voiceProb_sma_de_maxPos numeric
@attribute voiceProb_sma_de_linregerrQ numeric
@attribute voiceProb_sma_de_stddev numeric
@attribute voiceProb_sma_de_iqr1-2 numeric
@attribute voiceProb_sma_de_iqr1-3 numeric
@attribute F0_sma_de_linregerrA numeric
@attribute F0_sma_de_stddev numeric
@attribute F0_sma_de_quartile1 numeric
@attribute F0env_sma_de_amean numeric
@attribute f0SDev numeric
@attribute f0kurtx numeric
@attribute f0Varx numeric
@attribute f0Ampmeanx numeric
@attribute f0Ampqmeanx numeric
@attribute LHRate numeric
@attribute LHRate2 numeric
@attribute f0deltameanx numeric
@attribute f0deltaskewx numeric
@attribute f0deltakurtx numeric
@attribute f0AmpDeltaskewx numeric
@attribute StepUrmsx numeric
@attribute StepOmeanx numeric
@attribute StepOqmeanx numeric
@attribute StepOSDev numeric
@attribute StepAmeanx numeric
@attribute StepImeanx numeric
@attribute StepIrmsx numeric
@attribute StepIqmeanx numeric
@attribute StepAdeltaskewx numeric
@attribute StepIdeltarmsx numeric
@attribute f0Delta2rmsx numeric
@attribute f0Delta2SDev numeric
@attribute f0AmpDelta2Maxx numeric
@attribute f0AmpDelta2rmsx numeric
@attribute f0AmpDelta2skewx numeric
@attribute LH2Delta2skewx numeric
@attribute LH3Delta2rmsx numeric
@attribute LH3Delta2qmeanx numeric
@attribute StepUDelta2rmsx numeric
@attribute StepUDelta2skewx numeric
@attribute StepUDelta2kurtx numeric
@attribute StepODelta2skewx numeric
@attribute StepU2Delta2skewx numeric
@attribute emotion {A,N,H,S,B,D,F}

@data
0.000008,0.042385,0.001767,0.950469,1.163739,0.576128,-14.56743,-13.34939,-4.926986,8.422402,-53.54929,-8.873054,16.76207,1.135074,-0.02413,35,-14.78142,-19.18372,345.3159,18.7568,-26.21354,-25.26499,-0.016069,-3.092091,0.027489,0.652354,0.151695,0.114563,1.175273,1.402814,0.092766,0.227541,41,1.763939,1.925876,1.901854,2.027605,2.6615,2.411289,2.595082,2.659138,0.0075,0.096667,0.16125,124,0.534308,0.095956,115.8001,18680.6,2.013943,57.70892,273.731,309.8167,36.08563,88.5961,151,0.000007,26,-0.034312,2.7422,12.65282,3.559381,2.166608,2.440564,3.221897,4.007084,2.688014,0.052645,3.672404,3.091681,3.303394,3.237213,5.949316,-0.222107,2.26772,25.56939,-3.100539,3.355665,3.177878,16.34451,4.050757,3.145651,29.80877,21.95173,4.685771,-2.849585,5.405976,17,-0.00001,0.030168,0.000019,0.037294,0.002528,-0.028519,0.029036,0.0266,0.030228,0.024468,0.052734,0.127184,0.013883,0.264987,0.00002,0.001261,0.013871,3.405892,-0.000014,0.022648,-0.01,0.020583,108,0.003597,0.060177,0.032252,0.059055,21.6218,34.19192,-9.717257,0.567473,84.05,1.1,7065.02,346.34,2.81,3.35,1.71,0.51,2.06,2.22,1.88,12.37,203.89,0.84,261.54,219.11,215.04,11.53,0.46,3.57,4,0.16,21900.23,62.73,0.31,1.75,2.39,673.45,1,2.61,3.32,8.43,1.99,2.05,A
-0.000002,0.050422,0.003447,0.428971,0.944533,0.500125,-14.98448,-14.28876,-2.025526,12.26324,-62.24026,-7.905689,18.39486,3.587907,-0.040636,33,-12.63406,-19.14741,358.0344,19.29411,-25.68639,-22.36436,0.013552,-4.236139,0.011014,0.680332,0.17742,0.381848,1.159092,1.446858,0.179352,0.287766,34,1.77135,1.93546,1.921191,2.021826,2.663391,2.414703,2.587562,2.660723,0.001667,0.086667,0.193125,193,0.445477,0.15952,113.0104,16965.43,1.924527,71.45714,242.3344,270.4379,28.10355,69.92825,284,0.000249,25,0.048374,3.339388,18.31559,4.280245,2.668238,2.862526,2.933251,3.747976,2.164705,0.119866,3.704714,3.001487,3.178599,2.719837,7.351786,-0.29041,2.472943,23.10677,-2.927439,2.897219,2.965597,14.2823,3.782684,2.357351,19.42999,12.11993,3.484005,-1.958697,4.319334,15,-0.000009,0.038134,0.000018,0.040958,0.002965,-0.035848,0.030129,0.033866,0.027529,0.018207,0.052156,0.113383,0.015436,0.232105,0.000014,0.001075,0.014002,2.924276,-0.000013,0.021945,-0.01125,0.021417,96,0.003778,0.061525,0.039426,0.069875,24.38083,38.30206,-12.43904,0.505591,68.02,1.99,4626.63,247.68,1.88,2.7,1.41,0.59,1.9,1.43,1.82,10,144.51,0.8,194.63,212.14,209.21,11.76,0.44,3.02,3.91,0.16,21654.67,54.52,0.23,1.82,2.22,294.51,17.67,2.1,3.17,7.54,2.5,2.42,A
0.000004,0.040496,0.002262,0.79533,1.120117,0.482546,-15.34581,-16.46854,-5.366148,11.1024,-46.93103,-5.430236,17.12184,4.955601,-0.001617,22,-14.41599,-13.60842,470.6996,21.70065,-34.01743,-23.06974,-0.008614,-1.541094,-0.002244,0.719342,0.158346,-0.036797,1.20399,1.446881,0.122383,0.24289,113,1.756762,1.942687,1.918729,2.026416,2.675854,2.445532,2.615707,2.702724,0.008333,0.078333,0.151667,86,0.574319,0.066268,113.8354,18803.04,2.092974,111.7384,201.2162,306.0513,104.8351,152.1732,224,0.000176,47,0.08488,2.820906,13.53827,3.680454,2.180519,3.139367,2.684018,3.543324,2.331772,-0.024905,3.98767,3.179759,3.297506,2.832613,6.196135,-0.334652,2.588656,29.16207,-3.739008,3.185997,3.082123,16.48232,4.069204,2.565339,22.43909,13.99586,3.741604,-2.354872,4.553918,120,0,0.03016,0.000023,0.035229,0.00221,-0.025825,0.027887,0.025702,0.028052,0.020736,0.040448,0.076101,0.015179,0.214677,0.000016,0.000938,0.014322,3.96256,-0.000009,0.016612,-0.007938,0.016021,12,0.002838,0.053372,0.022012,0.044251,19.87601,33.76031,-4.572861,0.598266,84.83,-0.61,7195.62,283.63,2.01,2.68,1.49,0.13,1.84,0.77,3.01,12.28,132.23,0.57,167.13,175.19,233.69,12.37,0.63,3.22,3.26,0.17,27284.05,83.07,0.37,2.13,1.93,362.87,1,2.6,4.24,17.25,2.66,2.94,A
0.000003,0.037886,0.000566,0.755615,0.999374,0.535498,-16.20439,-12.56073,-4.125333,8.435398,-64.14802,-25.31631,20.88061,-0.042044,0.098606,11,-1.335811,-4.177406,236.585,15.46963,-13.97405,-27.2525,0.037233,-5.330468,0.060549,0.670377,0.155461,0.691519,1.170906,1.373991,0.112841,0.203085,145,1.731427,1.870858,1.871704,1.990783,2.549796,2.347771,2.599087,2.681989,0.0275,0.145,0.2025,45,0.429781,0.095407,106.3871,14519.83,1.76791,54.27376,257.4242,285.3188,27.89468,57.87112,101,-0.000003,30,0.542719,4.026666,27.14279,5.235467,3.295665,2.202953,3.663098,5.170903,2.147104,-0.019316,3.390456,2.785309,3.055635,3.535441,6.231625,-0.208107,3.604404,28.00391,-3.16451,3.107814,3.575926,19.85561,4.471424,2.742357,18.22322,11.51419,3.406027,-2.384858,5.156287,60,0.000018,0.044517,0.000081,0.030827,0.001753,-0.020413,0.021029,0.019665,0.029916,0.024542,0.046231,0.131059,0.024664,0.194733,0.000081,0.001382,0.02992,3.947415,-0.000054,0.01686,-0.013417,0.023667,79,0.00353,0.059444,0.031007,0.074981,30.78181,43.10721,-19.15409,1.543668,39.23,2.04,1538.84,118.05,0.87,0.49,0.5,-0.65,1.4,-1.04,1.69,4.7,84.32,0.64,68.75,127.29,196.47,9.1,1.04,2.5,3.11,0.18,9621.27,32.42,0.14,1.58,2.13,283.12,1,1.02,2.54,3.73,2.95,1.77,A
0,0.020062,0.003586,0.532726,1.355133,0.267856,-12.77465,-15.31578,-3.389273,11.9265,-73.34995,-15.8438,19.46167,11.14586,-0.012163,54,-13.84037,-10.91785,336.9073,18.4334,-26.93379,-14.23306,0.113949,-5.393263,0.003165,0.662419,0.145986,0.318847,1.173953,1.372908,0.123476,0.198955,147,1.67271,1.874961,1.837961,1.995796,2.586885,2.391489,2.661974,2.708546,0,0.11,0.186875,35,0.433326,0.11924,96.47193,11818.7,1.682035,42.98654,190.7537,247.8045,57.05075,85.60373,105,0.000097,84,0.225581,3.733269,22.03761,4.716146,3.074307,2.530931,3.804382,4.865325,3.763351,0.035004,3.048751,2.509809,2.807483,2.932962,4.964244,-0.654523,2.323553,13.99742,-2.432148,2.500237,3.028218,15.14688,3.909657,2.203588,19.61407,13.67401,3.702994,-2.482401,4.936101,79,-0.000009,0.032805,0.000061,0.031885,0.001974,-0.021916,0.019801,0.019345,0.029657,0.022192,0.038757,0.077335,0.027634,0.240147,0.000113,0.002156,0.025371,3.156303,-0.000052,0.02043,-0.011667,0.024187,102,0.003489,0.059084,0.02599,0.05738,17.00206,27.5616,-8.922405,1.054741,36.33,0.24,1319.79,145.44,1.34,1.99,1.58,-2.84,1.41,-1.02,1.64,5.32,205.79,1.01,217.6,54.56,210.65,10.49,0.81,2.51,3.58,0.16,8094.77,23.75,0.13,2.02,2.03,216.13,1,1.19,3.6,10.36,1.64,1.88,A
0.000012,0.036966,-0.001455,0.926115,2.205473,0.288806,-14.43087,-17.50995,-5.521729,11.98822,-74.81684,-21.85517,24.91171,4.747392,0.07834,155,-6.493069,2.513817,412.4623,20.97163,-21.38005,-16.34868,0.065497,-9.457941,0.024317,0.693979,0.156158,0.284831,1.144792,1.378792,0.147822,0.234,155,1.731312,1.88098,1.83529,1.976959,2.649555,2.392825,2.650975,2.710541,0.019167,0.13625,0.202292,49,0.500057,0.11176,102.6791,13955.11,2.020333,45.78578,250.0853,276.5489,26.46356,55.12433,43,0.000278,153,0.135347,3.58757,22.59397,4.7604,2.697288,2.752265,3.56379,4.526423,2.868996,-0.021052,3.779337,2.979751,2.911403,2.882901,5.775411,-0.169171,2.741919,14.60816,-2.635392,2.8385,3.181412,15.77696,3.978354,3.106382,18.82183,8.80303,2.982448,-1.931984,3.563251,93,0.000019,0.045067,0.000041,0.029405,0.001577,-0.024216,0.019907,0.021163,0.024477,0.023837,0.037626,0.113975,0.021441,0.256418,0.000066,0.001902,0.022326,5.606586,-0.000023,0.022067,-0.014417,0.028396,97,0.003526,0.05946,0.04214,0.079517,27.53612,40.35494,-15.16965,0.911723,40.86,-0.18,1669.83,131.93,1.06,0.73,1.15,-1.62,1.39,-1.09,2.15,4.87,71.55,0.57,51.07,148.17,201.64,10.72,0.55,2.34,3.46,0.16,9464.34,23.39,0.12,2.35,1.92,360.79,26.81,0.98,2.79,5.07,1.74,2,A
0.000003,0.035266,0.001871,0.731328,0.734533,0.498596,-18.89696,-16.62906,-6.25862,10.37044,-69.42113,-18.94151,17.77706,-1.723864,-0.059858,180,-6.336988,-1.734194,272.9299,16.73422,-17.51925,-14.04357,0.038896,-5.509836,0.04614,0.68225,0.14912,0.055693,1.216168,1.432191,0.108582,0.216022,43,1.77537,1.90565,1.878631,2.04603,2.619627,2.444408,2.64165,2.695882,0.003333,0.124167,0.23875,222,0.413191,0.152363,126.5447,20442.29,1.659546,61.35162,277.9931,318.7387,40.74564,82.04865,196,0.000513,35,0.031733,3.672982,23.19761,4.816476,2.935571,2.719858,3.753792,4.995858,2.500647,0.020641,3.323704,2.906791,2.980549,3.205359,6.362051,-0.295947,2.901873,21.12358,-2.932725,2.994466,3.56327,19.21209,4.392533,2.548944,25.79327,14.53881,3.813279,-2.387057,4.564285,173,0.000012,0.043159,0.000002,0.032013,0.001858,-0.023254,0.026585,0.024905,0.033364,0.024033,0.045162,0.102428,0.022222,0.261686,0.000011,0.001673,0.021694,3.954111,-0.000009,0.026799,-0.013333,0.02925,61,0.004059,0.063726,0.028899,0.055613,22.84385,35.72571,-12.06628,0.720708,60.69,-0.05,3683.17,213.25,1.74,2.21,1.23,-0.49,1.79,0.45,3.11,8.06,200.57,1,244.21,175.2,268.93,13.51,1.07,2.45,4.01,0.15,19979.24,78.95,0.23,2.45,2.53,334.76,63.94,1.67,4.29,17.59,2.54,2.29,A
0.000003,0.029321,0.000137,0.900716,1.186648,0.457107,-20.9683,-19.45959,-9.698945,9.76064,-72.40565,-21.22699,18.74114,-1.037315,-0.038213,228,-6.092831,0.599949,312.3445,18.0934,-17.48485,-27.97517,0.044134,-3.314766,0.046585,0.694638,0.156554,0.058025,1.225893,1.436004,0.120966,0.210111,194,1.768616,1.893273,1.864491,2.025317,2.604225,2.428217,2.673589,2.721637,0.0125,0.151667,0.250833,199,0.501564,0.096785,123.4025,20729.34,1.847273,58.57813,287.7904,328.6339,40.84354,85.68182,256,-0.000019,25,0.013753,4.057933,26.92776,5.196441,3.26531,2.433127,4.05422,5.139686,3.283858,-0.005589,3.701896,2.948966,3.512363,2.817745,6.737361,-0.337743,3.990432,25.69147,-3.199854,3.398492,3.449319,19.00181,4.363161,3.458289,34.969,25.13668,5.013676,-2.632015,5.719672,165,0.000005,0.062102,0.000014,0.034608,0.002147,-0.0249,0.024293,0.025456,0.035071,0.024576,0.047025,0.093828,0.021416,0.200644,0.000023,0.001458,0.020626,4.288315,-0.000017,0.029393,-0.020667,0.038917,157,0.004343,0.06591,0.02806,0.056425,26.25311,39.56567,-9.321264,0.927668,56.67,-0.94,3211.92,147.84,1.16,2.76,0.86,-1.67,1.65,-0.09,1.88,5.3,140.16,0.76,144.72,155.78,199.14,8.67,1.08,2.27,2.89,0.21,27498.04,29.42,0.17,1.78,2.69,148.6,45.08,1.06,4.14,15.05,1.99,2.89,A
0.000002,0.033184,0.000872,1.112081,0.535817,0.596863,-23.96208,-23.27258,-14.52253,8.750048,-64.78562,-23.34032,21.25285,0.214773,0.076475,15,-8.897461,-17.90579,395.1689,20.55482,-25.64171,-28.49198,-0.084829,0.336772,-0.006697,0.71413,0.121983,0.148552,1.252978,1.391869,0.05343,0.138891,143,1.744217,1.876634,1.837044,2.008219,2.569235,2.455733,2.672611,2.727165,0.011667,0.190833,0.249167,18,0.533771,0.124198,136.8144,25092.59,1.779193,89.03888,325.6207,368.5807,42.95999,79.35788,139,-0.000178,121,-0.105597,3.734464,23.51496,4.868739,2.45541,2.437472,4.240378,5.403196,4.12455,0.011563,3.845922,3.203252,2.693275,3.741375,6.483331,-0.772364,2.8944,24.25237,-3.493309,3.194509,3.745749,21.00356,4.588603,2.781731,29.74399,30.84315,5.555332,-3.23211,6.144003,147,-0.000016,0.04168,0.000018,0.035247,0.002292,-0.019764,0.026401,0.022163,0.024886,0.016709,0.035494,0.10277,0.024847,0.247604,0.00007,0.001916,0.022322,4.540901,-0.000049,0.022921,-0.018333,0.0325,120,0.00358,0.059973,0.033322,0.065113,36.50035,50.9807,-20.53286,1.453161,62.42,-0.96,3896.33,248.81,2.05,2.39,0.36,-1.67,1.5,-0.68,2.04,6.53,136.4,0.74,151.81,160.87,301.56,13.46,1.55,2.66,4.25,0.24,20659.99,34.8,0.25,1.94,2.34,242.24,1,1.33,3.41,9.11,2.28,2.09,A
0.000006,0.026891,0.000836,1.170133,0.506915,0.597744,-12.16822,-7.226604,-0.108213,7.118391,-59.18275,-12.37471,19.53387,3.13025,-0.0142,41,-10.95377,-17.68914,201.9308,14.73726,-18.3231,-21.54259,-0.005912,1.361046,0.051467,0.63541,0.173165,0.039989,1.166014,1.434729,0.147263,0.268714,84,1.797249,1.902241,1.8378,2.068077,2.61393,2.471257,2.717634,2.745904,0.010833,0.075,0.149583,53,0.682974,0.043633,76.4453,10095.91,3.18699,32.24335,219.6784,255.4153,35.73682,59.11194,193,0.000261,146,0.190083,2.959108,15.60993,3.960676,2.179544,2.278207,3.75849,4.936091,2.752633,-0.043289,2.684085,1.646894,1.812854,4.19209,5.54571,-0.815863,2.198497,18.84735,-2.884397,2.968448,3.007334,14.62768,3.837344,2.895083,24.2813,13.69513,3.701425,-2.272615,4.466707,177,-0.000011,0.034385,0.000043,0.032919,0.002055,-0.017853,0.022481,0.016705,0.028446,0.019894,0.041655,0.086961,0.014363,0.268193,0.000051,0.001627,0.017802,5.199701,-0.000012,0.018045,-0.008604,0.016063,6,0.003284,0.057334,0.012848,0.029279,15.25937,27.88263,-4.27897,0.939246,41.02,0.36,1682.62,336.32,2.9,2.84,2.27,-0.19,2.32,2.97,2.3,13.34,229.77,1.17,241.65,167.62,202.57,10.6,0.64,2.5,2.86,0.13,15450.45,71.21,0.28,2.37,2.19,323.84,1,2.81,2.81,5.05,2.77,2.49,A
0.000009,0.032697,0.000503,1.236219,0.411131,0.586916,-16.54471,-14.18167,-6.913144,7.268527,-55.27281,-15.44714,17.39555,7.698236,0.03436,187,-19.18221,-15.4732,260.8774,16.29438,-30.80973,-31.15344,0.105527,-4.679804,-0.049975,0.707231,0.163111,0.571913,1.205445,1.389909,0.115081,0.184464,116,1.756729,1.874957,1.817839,2.006903,2.590762,2.433134,2.674639,2.723666,0.015833,0.12625,0.185833,92,0.596312,0.125086,97.7407,14427.24,2.451226,33.27261,264.2272,279.4158,15.1886,68.47006,111,0.000076,59,0.012879,4.040316,27.16738,5.226791,3.550066,2.749266,4.88546,5.999682,4.486893,-0.001386,3.443503,2.954732,2.283727,2.653373,6.349895,-0.328039,3.093839,28.81087,-3.146335,3.553238,3.485188,17.74921,4.228529,2.952173,28.88775,18.45671,4.296202,-2.613531,5.363637,164,-0.000015,0.04701,0.000026,0.043297,0.003182,-0.034303,0.0295,0.0327,0.031457,0.022198,0.047159,0.149433,0.024355,0.315109,0.000074,0.003013,0.026146,4.909395,-0.000029,0.02879,-0.019667,0.036063,74,0.004966,0.070614,0.039369,0.080958,23.6429,36.68478,-9.80299,0.827435,56.9,0.96,3237.1,284.4,2.41,3.64,0.84,-1.25,2.13,1.78,2.46,10.35,264.04,1.4,267.57,139.06,343.42,14.56,1.64,2.62,4.18,0.18,23370.63,52.38,0.33,1.96,1.73,352.84,1,2.14,3.28,8.07,2.47,3.13,A
0.000001,0.089136,0.003858,0.92502,0.506396,0.563214,-10.15252,-9.356666,1.454179,10.81084,-54.63736,-8.844394,18.75389,1.450665,-0.032926,181,-6.057382,-0.876923,346.4309,18.85322,-18.69359,-9.391177,-0.009686,-8.265286,-0.012926,0.632846,0.166526,-0.034414,1.208233,1.418178,0.111158,0.209945,129,1.780874,1.910597,1.861877,2.026734,2.616092,2.474396,2.667055,2.713127,0.021667,0.100833,0.175833,40,0.436944,0.163592,87.31641,10063.8,1.892352,46.08464,199.4143,222.6884,23.27415,36.6618,215,-0.000207,15,0.241656,3.693145,20.27271,4.503163,3.257356,3.079233,3.496223,4.339843,2.693274,0.093051,3.744533,3.043033,2.586715,5.207996,6.289357,-0.45513,2.549051,14.93012,-2.057269,2.563632,3.023648,13.90301,3.729688,2.656353,18.72598,8.076968,2.847046,-2.156264,3.801669,112,0.000025,0.03796,0.000022,0.034699,0.00229,-0.028652,0.022488,0.028096,0.033963,0.024145,0.050021,0.115747,0.025458,0.293334,0.000003,0.002681,0.028125,5.694563,-0.000001,0.022998,-0.01375,0.022583,176,0.003558,0.059657,0.030115,0.063317,21.60052,32.80895,-10.4246,1.111074,31.34,-0.36,982.5,434.17,3.41,5.9,1.78,-0.07,2.67,5,2.19,22.73,210.61,1.24,240.12,192.56,166.03,8.11,0.68,2.8,2.4,0.1,10091.51,121.21,0.43,2.59,2.56,318.16,1,4.85,5.17,24.57,3.32,2.4,A
0.000006,0.056022,-0.001226,1.119653,1.113362,0.306104,-11.18925,-11.26134,-1.513431,9.747907,-72.0384,-18.89339,25.52656,-0.170497,-0.003555,195,-4.07026,-4.96317,431.9038,20.78874,-20.99532,-18.71813,0.018024,-7.71759,-0.010838,0.621846,0.154681,0.167815,1.194922,1.385649,0.106596,0.190727,241,1.748625,1.868923,1.825171,1.986967,2.596401,2.4166,2.63164,2.686934,0,0.139167,0.174167,92,0.498037,0.114492,105.0091,14488.23,1.841442,32.10652,222.1438,239.1653,17.02153,59.57147,129,-0.000274,7,0.204542,4.050613,26.32865,5.134333,3.638827,3.094065,3.733829,4.821201,2.621493,0.031058,3.648763,2.863294,3.166681,2.89497,6.503969,-0.688111,3.031892,16.66122,-2.561372,2.371755,3.06043,15.04134,3.882801,2.138498,15.88481,10.95966,3.315859,-2.196646,4.816021,160,0.000009,0.033191,0.000033,0.027628,0.001407,-0.021485,0.020126,0.025592,0.029774,0.017932,0.045926,0.094623,0.024858,0.269321,0.000024,0.00241,0.02618,4.972807,-0.00001,0.019998,-0.010583,0.01925,59,0.00258,0.050878,0.026268,0.053179,17.50236,28.7971,-3.169739,1.064071,57.1,-0.31,3260.67,150.17,1.25,1.65,1.29,-0.36,2.3,2.7,3.07,6.53,144.03,0.9,135.31,152.51,179.04,9.86,0.71,2.95,2.34,0.11,11105.06,96.47,0.2,3.45,3.37,205.7,20.68,1.29,4.17,15.38,3.51,2.42,A
